rank,route_id,location,priority,score,lmi_pct,electric_heat_pct,conversion_rate,freshness,households,daily_kwh,lat,lon
3111,R1031,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.23153117675119
3112,R1032,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.22339900763552
3113,R1033,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.41043889729568
3114,R1034,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.40230672818002
3115,R1035,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.39417455906437
3116,R1036,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.3860423899487
3117,R1037,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.37791022083306
3118,R1038,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.36977805171739
3119,R1039,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.36164588260172
3120,R1040,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.35351371348608
3121,R1041,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.34538154437041
3122,R1042,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.33724937525474
3123,R1043,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.3291172061391
3124,R1044,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.32098503702343
3125,R1045,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.31285286790778
3126,R1046,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.30472069879212
3127,R1047,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.29658852967646
3128,R1048,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.2884563605608
3129,R1049,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.28032419144515
3130,R1050,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.27219202232948
3131,R1051,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.26405985321382
3132,R1052,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.25592768409817
3133,R1053,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.2477955149825
3134,R1054,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.23966334586686
3135,R1055,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.23153117675119
3136,R1056,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.873481424077525,-76.22339900763552
3137,R1057,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.41043889729568
3138,R1058,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.40230672818002
3139,R1059,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.39417455906437
3140,R1060,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.3860423899487
3141,R1061,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.37791022083306
3142,R1062,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.36977805171739
3143,R1063,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.36164588260172
3144,R1064,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.35351371348608
3145,R1065,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.34538154437041
3146,R1066,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.33724937525474
3147,R1067,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.3291172061391
3148,R1068,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.32098503702343
3149,R1069,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.31285286790778
3150,R1070,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.30472069879212
3151,R1071,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.29658852967646
3152,R1072,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.2884563605608
3153,R1073,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.28032419144515
3154,R1074,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.27219202232948
3155,R1075,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.26405985321382
3156,R1076,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.25592768409817
3157,R1077,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.2477955149825
3158,R1078,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.23966334586686
3159,R1079,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.23153117675119
3160,R1080,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.881390613358846,-76.22339900763552
3161,R1081,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.41043889729568
3162,R1082,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.40230672818002
3163,R1083,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.39417455906437
3164,R1084,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.3860423899487
3165,R1085,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.37791022083306
3166,R1086,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.36977805171739
3167,R1087,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.36164588260172
3168,R1088,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.35351371348608
3169,R1089,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.34538154437041
3170,R1090,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.33724937525474
3171,R1091,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.3291172061391
3172,R1092,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.32098503702343
3173,R1093,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.31285286790778
3174,R1094,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.30472069879212
3175,R1095,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.29658852967646
3176,R1096,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.2884563605608
3177,R1097,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.28032419144515
3178,R1098,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.27219202232948
3179,R1099,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.26405985321382
3180,R1100,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.25592768409817
3181,R1101,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.2477955149825
3182,R1102,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.23966334586686
3183,R1103,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.88929980264017,-76.23153117675119
3184,R3465,Colonial Heights,FRESH,42.4,52.0,57.8,54.0,80.0,166,338132,37.29556593707001,-77.62268388355872
3185,R3466,Colonial Heights,FRESH,42.4,52.0,57.8,54.0,80.0,166,338132,37.29556593707001,-77.57613486942765
3186,R3467,Colonial Heights,FRESH,42.4,52.0,57.8,54.0,80.0,166,338132,37.32490894204014,-77.62268388355872
3187,R3210,Newport News,MODERATE,42.3,61.2,58.6,43.0,55.0,166,218740,37.15979844410148,-76.57353230131795
3188,R3211,Newport News,MODERATE,42.3,61.2,58.6,43.0,55.0,166,218740,37.15979844410148,-76.56588079892668
3189,R3212,Newport News,MODERATE,42.3,61.2,58.6,43.0,55.0,166,218740,37.16412644531708,-76.57353230131795
3190,R3213,Newport News,MODERATE,42.3,61.2,58.6,43.0,55.0,166,218740,37.16412644531708,-76.56588079892668
3191,R3214,Newport News,MODERATE,42.3,61.2,58.6,43.0,55.0,166,218740,37.168454446532685,-76.57353230131795
3192,R3215,Newport News,MODERATE,42.3,61.2,58.6,43.0,55.0,166,218740,37.168454446532685,-76.56588079892668
3193,R3138,Alexandria,FRESH,42.1,58.5,47.9,40.0,95.0,166,139530,38.81197726793059,-77.05489812797128
3194,R3139,Alexandria,FRESH,42.1,58.5,47.9,40.0,95.0,166,139530,38.81197726793059,-77.05173979396503
3195,R3140,Alexandria,FRESH,42.1,58.5,47.9,40.0,95.0,166,139530,38.81197726793059,-77.04858145995874
3196,R3141,Alexandria,FRESH,42.1,58.5,47.9,40.0,95.0,166,139530,38.81455826818501,-77.05489812797128
3197,R3142,Alexandria,FRESH,42.1,58.5,47.9,40.0,95.0,166,139530,38.81455826818501,-77.05173979396503
3198,R3143,Alexandria,FRESH,42.1,58.5,47.9,40.0,95.0,166,139530,38.81455826818501,-77.04858145995874
3199,R3780,Virginia Beach,SATURATED,42.0,69.3,62.1,36.0,15.0,166,206914,36.89714090755943,-76.04179387345428
3200,R3781,Virginia Beach,SATURATED,42.0,69.3,62.1,36.0,15.0,166,206914,36.89714090755943,-76.00740986241789
3201,R3782,Virginia Beach,SATURATED,42.0,69.3,62.1,36.0,15.0,166,206914,36.921179912649976,-76.04179387345428
3202,R3513,Manassas,FRESH,41.9,54.9,51.3,40.0,95.0,166,215653,38.67366172985882,-77.33214587292355
3203,R3514,Manassas,FRESH,41.9,54.9,51.3,40.0,95.0,166,215653,38.67366172985882,-77.32349687046099
3204,R3515,Manassas,FRESH,41.9,54.9,51.3,40.0,95.0,166,215653,38.678523730777584,-77.33214587292355
3205,R3378,Alexandria,FRESH,41.8,58.0,47.9,40.0,95.0,166,139530,38.673325486684064,-77.18864349676434
3206,R3379,Alexandria,FRESH,41.8,58.0,47.9,40.0,95.0,166,139530,38.673325486684064,-77.16190382150961
3207,R3380,Alexandria,FRESH,41.8,58.0,47.9,40.0,95.0,166,139530,38.673325486684064,-77.1351641462549
3208,R3381,Alexandria,FRESH,41.8,58.0,47.9,40.0,95.0,166,139530,38.699948991486536,-77.18864349676434
3209,R3382,Alexandria,FRESH,41.8,58.0,47.9,40.0,95.0,166,139530,38.699948991486536,-77.16190382150961
3210,R3383,Alexandria,FRESH,41.8,58.0,47.9,40.0,95.0,166,139530,38.699948991486536,-77.1351641462549
3211,R3402,Manassas,FRESH,41.7,54.6,51.3,40.0,95.0,166,215653,38.73590898353571,-77.56175378084266
3212,R3403,Manassas,FRESH,41.7,54.6,51.3,40.0,95.0,166,215653,38.73590898353571,-77.54916644365058
3213,R3404,Manassas,FRESH,41.7,54.6,51.3,40.0,95.0,166,215653,38.73590898353571,-77.53657910645849
3214,R3405,Manassas,FRESH,41.7,54.6,51.3,40.0,95.0,166,215653,38.74418548488667,-77.56175378084266
3215,R3406,Manassas,FRESH,41.7,54.6,51.3,40.0,95.0,166,215653,38.74418548488667,-77.54916644365058
3216,R3407,Manassas,FRESH,41.7,54.6,51.3,40.0,95.0,166,215653,38.74418548488667,-77.53657910645849
3217,R2822,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.66036120211419,-76.92978400973303
3218,R2823,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.66036120211419,-76.88007774571253
3219,R2824,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.66036120211419,-76.830371481692
3220,R2825,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.66036120211419,-76.78066521767147
3221,R2826,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.69296895950812,-76.92978400973303
3222,R2827,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.69296895950812,-76.88007774571253
3223,R2828,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.69296895950812,-76.830371481692
3224,R2829,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.69296895950812,-76.78066521767147
3225,R2830,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.72557671690207,-76.92978400973303
3226,R2831,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.72557671690207,-76.88007774571253
3227,R2832,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.72557671690207,-76.830371481692
3228,R2833,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.72557671690207,-76.78066521767147
3229,R2834,Suffolk,FRESH,41.6,57.0,55.0,40.0,75.0,153,243751,36.758184474296016,-76.92978400973303
3230,R3156,Arlington,FRESH,41.6,57.6,48.0,40.0,95.0,166,145728,38.858491942806474,-77.06145404945877
3231,R3157,Arlington,FRESH,41.6,57.6,48.0,40.0,95.0,166,145728,38.858491942806474,-77.05764354828798
3232,R3158,Arlington,FRESH,41.6,57.6,48.0,40.0,95.0,166,145728,38.8613902770406,-77.06145404945877
3233,R3159,Arlington,FRESH,41.6,57.6,48.0,40.0,95.0,166,145728,38.8613902770406,-77.05764354828798
3234,R3160,Arlington,FRESH,41.6,57.6,48.0,40.0,95.0,166,145728,38.86428861127473,-77.06145404945877
3235,R3161,Arlington,FRESH,41.6,57.6,48.0,40.0,95.0,166,145728,38.86428861127473,-77.05764354828798
3236,R3282,Alexandria,FRESH,41.6,57.6,47.9,40.0,95.0,166,139530,38.76647425757937,-77.07970763359921
3237,R3283,Alexandria,FRESH,41.6,57.6,47.9,40.0,95.0,166,139530,38.76647425757937,-77.07172429788385
3238,R3284,Alexandria,FRESH,41.6,57.6,47.9,40.0,95.0,166,139530,38.76647425757937,-77.06374096216848
3239,R3285,Alexandria,FRESH,41.6,57.6,47.9,40.0,95.0,166,139530,38.7721992590096,-77.07970763359921
3240,R3286,Alexandria,FRESH,41.6,57.6,47.9,40.0,95.0,166,139530,38.7721992590096,-77.07172429788385
3241,R3287,Alexandria,FRESH,41.6,57.6,47.9,40.0,95.0,166,139530,38.7721992590096,-77.06374096216848
3242,R3270,Newport News,MODERATE,41.5,60.1,58.6,43.0,55.0,166,218740,37.25135896618245,-76.52414004205752
3243,R3271,Newport News,MODERATE,41.5,60.1,58.6,43.0,55.0,166,218740,37.25135896618245,-76.4995960342604
3244,R3272,Newport News,MODERATE,41.5,60.1,58.6,43.0,55.0,166,218740,37.26727796935219,-76.52414004205752
3245,R3273,Newport News,MODERATE,41.5,60.1,58.6,43.0,55.0,166,218740,37.26727796935219,-76.4995960342604
3246,R3274,Newport News,MODERATE,41.5,60.1,58.6,43.0,55.0,166,218740,37.28319697252194,-76.52414004205752
3247,R3275,Newport News,MODERATE,41.5,60.1,58.6,43.0,55.0,166,218740,37.28319697252194,-76.4995960342604
3248,R1330,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.34105816672943
3249,R1331,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.33203256381982
3250,R1332,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.32300696091022
3251,R1333,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.3139813580006
3252,R1334,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.30495575509099
3253,R1335,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.2959301521814
3254,R1336,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.28690454927178
3255,R1337,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.27787894636216
3256,R1338,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.26885334345256
3257,R1339,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.25982774054296
3258,R1340,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.25080213763334
3259,R1341,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.24177653472374
3260,R1342,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.23275093181414
3261,R1343,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.22372532890452
3262,R1344,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.88745259872915,-76.2146997259949
3263,R1345,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.34105816672943
3264,R1346,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.33203256381982
3265,R1347,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.32300696091022
3266,R1348,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.3139813580006
3267,R1349,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.30495575509099
3268,R1350,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.2959301521814
3269,R1351,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.28690454927178
3270,R1352,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.27787894636216
3271,R1353,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.26885334345256
3272,R1354,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.25982774054296
3273,R1355,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.25080213763334
3274,R1356,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.24177653472374
3275,R1357,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.23275093181414
3276,R1358,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.22372532890452
3277,R1359,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.89611100032328,-76.2146997259949
3278,R1360,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.34105816672943
3279,R1361,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.33203256381982
3280,R1362,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.32300696091022
3281,R1363,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.3139813580006
3282,R1364,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.30495575509099
3283,R1365,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.2959301521814
3284,R1366,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.28690454927178
3285,R1367,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.27787894636216
3286,R1368,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.26885334345256
3287,R1369,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.25982774054296
3288,R1370,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.25080213763334
3289,R1371,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.24177653472374
3290,R1372,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.23275093181414
3291,R1373,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.22372532890452
3292,R1374,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.90476940191741,-76.2146997259949
3293,R1375,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.34105816672943
3294,R1376,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.33203256381982
3295,R1377,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.32300696091022
3296,R1378,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.3139813580006
3297,R1379,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.30495575509099
3298,R1380,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.2959301521814
3299,R1381,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.28690454927178
3300,R1382,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.27787894636216
3301,R1383,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.26885334345256
3302,R1384,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.25982774054296
3303,R1385,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.25080213763334
3304,R1386,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.24177653472374
3305,R1387,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.23275093181414
3306,R1388,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.22372532890452
3307,R1389,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.913427803511546,-76.2146997259949
3308,R1390,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.34105816672943
3309,R1391,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.33203256381982
3310,R1392,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.32300696091022
3311,R1393,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.3139813580006
3312,R1394,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.30495575509099
3313,R1395,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.2959301521814
3314,R1396,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.28690454927178
3315,R1397,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.27787894636216
3316,R1398,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.26885334345256
3317,R1399,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.25982774054296
3318,R1400,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.25080213763334
3319,R1401,Norfolk,SATURATED,41.3,67.6,58.5,38.0,25.0,150,188134,36.92208620510568,-76.24177653472374
